ID	Bibliography	Discussion	Title	Ancient City	Roman Province	Date	Low Date	High Date	Low Date Uncertainty	High Date Uncertainty	Dedicator	Honorand	Military	Civic	Administrator	Inscription Type	Keywords	Modern City	Modern Country	Photo	Sole Dedication	Group Dedication	Checked By	Damnatio	Inscription Text	Translation	Notes
188	CIL 06 00225 = CIL 06 30720 = CIL 09 00147 = Denkm 00056 = D 02186 = IDRE 01 00047	"Transcription from EDCS
publication:  CIL 06, 00225 (p 3004, 3755) = CIL 06, 30720 = CIL 09, *00147 = Denkm 00056 = D 02186 = IDRE-01, 00047 
[SN]"				200 Kalens Aprilis					various soldiers by name						"LSS,C, [[G]], JD, domus, military, troops, mater castrorum [[Plautianus]]"	Rome	Italy	http://web3.forest.usf.edu/main/other/severan/jdi/images/187.jpg			Translation		Pro salute / itu reditu / et victoria / Impp(eratorum) Caess(arum) / L(uci) Sept(imi) Severi / Pii Pert(inaci) Aug(usti) / Arabic(i) Adiab(enici) / Pont() et Part(hici) / max(imi) tr(ibunicia) pot(estate) VIII / imp(eratoris) XI co(n)s(ulis) II / proco(n)s(ulis) p(atris) p(atriae) et / M(arci) Aur(eli) Anto/nini Pii Feli/cis Aug(usti) tr(ibunicia) pot(estate) / III proco(n)s(ulis) [et] / [[P(ubli) Septimi Getae]] / [Caes(aris)] et Iuliae / Aug(ustae) m(atris) k(astrorum) [[et] C(ai) Ful(vi)] / [[P]lau[tiani pr(aefecti) p]r(aetorio)] // et Genio / turmae pro / reditu eo/rum ab ex/peditione / Parthica / quod vove/rat ar[a]m / marmoream / posuit sua / pecunia / M(arcus) Aurelius / nepos re/mansor / dedicata / Kal(endis) April(ibus) / Severo et / Victorino / co(n)s(ulibus) // nomina turma[e] / Iul(i) Mascel(li) dec(urionis) / Nonius Severus du[p(licarius)] / Iul(ius) Victorinus ses(quiplicarius) / Aur(elius) Mucatral(is) / Aur(elius) Lucius / Ael(ius) Crescens sig(nifer) / Aur(elius) Victor arm(orum custos) / Aur(elius) Atero cur(ator) / Ael(ius) Victor b(ene)f(iciarius) / Cl(audius) Victorinus lib(rarius) / Iul(ius) Vindex b(ene)f(iciarius) / Aur(elius) Nepos / Ael(ius) Marcellinus / Iul(ius) Martinus / Ael(ius) Maximus / Iul(ius) Rufinus / Cla(u)d(ius) Victor / Aur(elius) Gaius / Sept(imius) Geta / Aur(elius) Clemens / Aur(elius) Dizo / Ael(ius) Severus / Fl(avius) Diodotus / Iul(ius) Sabinus / Ael(ius) Longinianus / Aur(elius) Firminus / Iul(ius) Ursulus / Iul(ius) Maximus		
211	AE 2000 01797																			http://web3.forest.usf.edu/main/other/severan/jdi/images/210.jpg			Image				
532	IRT 00037	"Transcription taken from EDCS
MG"															"JD, LSS"	Sabratha	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/531.jpg			Image		Iuliae Domnae Augus/tae matri Augusti/[[ru[m]]] et castrorum / Imp(eratoris) Caesaris L(uci) Septi/mi Severi Pii Perti/nacis Augusti / Sabrathenses / publice		
162	AE 1997 01654 a/b/c	"EDCS cites this as CIL 08, 01483 = CIL 08, 15505 = CIL 08, 26546 = CIL 08, 26639 = CIL 08, 26650 = ILAfr 00527 = Dougga 00039 = Dougga-01, p 051 = AE 1997, 01654 = AE 2003, 02013

KP: Interesting note; look at the titles following JD in this one!"									Gabinia Hermiona?						"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/161.jpg			Image		Pro salute Imp(eratoris) Caes(aris) di[vi Septimi S]everi Pii Arabici Adiabenici Pa[r]thici maximi Britannici m[aximi filii d]ivi M(arci) Antonini Germ(anici) Sarm(atici) nepotis di[vi A]ntonini Pii pronepotis di[v]i Hadriani abne[potis divi] Traia[ni Parthici et divi Ner]vae adnepotis / M(arci) Aureli Antonini Pii Felicis A[ug(usti) Parth(ici)] max(imi) Brit(annici) max(imi) Germ(anici) max(imi) pont(ificis) max(imi) [t]rib(unicia) potes(tate) XVII imp(eratoris) III co(n)s(ulis) IIII p(atris) p(atriae) pro[co(n)s(ulis) et I]uliae Domnae Piae Felicis Aug(ustae) matris Aug(usti) et castr[o]rum et senatus et patriae totiusque divinae domus [eorum] templum Victoriae [Germanicae(?) d]omini nostri / quod G[a]binia Hermiona testamen[to suo ex] HS C m(ilibus) n(ummum) fieri iussit perfectum et dedicatum es[t q]uo testamento die dedicationis et dei[nceps] quodannis epulum decurionibus ab her[e]dibus suis dari praecipit item agrum qui appellatur circus ad vo[l]uptatem po[p]uli rei publ(icae) remisit		
176	CIL 03 08185	"KP: Two Gs in AVGG, was Geta’s name covered?"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/175.jpg			Translation		I(ovi) O(ptimo) M(aximo)/ PRO SALVTE IMPP(eratorum)/ L(ucii)  SEPT(imi) SEVERI P(ii) M(arci)/ AVRELI(i) ANTONINI/ PII FELICIS AVGG/ IVLIAE AVG(ustae) MATR(i)/ CASTROR(um) THA/ILION* EORVND Va/ V S L M/ POMPEIANO E AVIse / COS	To Jove Optimus Maximus for the health of the Imperators Lucius Septimius Severus Pius (and) Marcus Aurelius Antoninus Pius Felix Aug(g)ustus Julia Augusta mother of the camps	
403	CIL 08 12366	"Transcription from EDCS.

HG"															"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/402.jpg			Translation		[P]ro salute Imp(eratoris) [Caes(aris) M(arci) Aureli Ant]onini [Pii Felicis Aug(usti) et Iuliae Augustae] matris Aug[[g(ustorum)]] e[t castrorum] / colonia Iuli[a Aurelia Commoda Thu]burb[o maius 3 aedem] Mercuri fecit		
607	CIL 03 00304	"*WHICH CIL 03, 00304 THERE ARE ABOUT 20*
uncertain for Julia Domna.

HG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/606.jpg			Attention!				
323	CIL 12 04345	"EDCS addition; not in Kettenhoffen

MW"															"JD, LSS, C"			http://web3.forest.usf.edu/main/other/severan/jdi/images/322.jpg			Translation		Iuliae Dom/nae Augustae / Imp(eratoris) Caes(aris) L(uci) Sep/timi Severi Pii Per/tinacis Aug(usti) Ara/bici Adiabenici / p(atris) p(atriae) p(ontificis) m(aximi) trib(unicia) pot(estate) IIII / imp(eratoris) VIII co(n)s(ulis) II et / M(arci) Aureli Antoni/ni Caes(aris) matri / itemque castrorum / decuman(i) Narb(onenses)		
39	AE 1948 00111					214					Thamugadi						"C, JD, municipal, decuriones, pia, felix, mater avg, mater castrorum, mater senatus, mater patriae"	Thamugadi	Africa	http://web3.forest.usf.edu/main/other/severan/jdi/images/38.jpg			Proof		Imp(eratore) Caes(are) M(arco) Aurelio Severo Antonino Pio Felice Aug(usto) Parth(ico) / max(imo) Brittan(nico) max(imo) Germ(anico) max(imo) pontif(ici) max(imo) trib(unicia) pot(estate) XV[I] imp(eratore) III co(n)s(ule) IIII p(atre) p(atriae) et Iulia / Augusta Pia Felice matre Aug(usti) et castrorum itemque senatus et patriae / ambitum fontis cancellis aereis conclusum itemque porticus virdiari(i) picturis / exornatas ianuis et pronais ad easdem porticus apertis item opus plateae / a thermis usque ad introit(um) perfectum res publica Tham[u]g(gadensium) d(ecreto) d(ecurionum)	"During the reign of the Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus Maximus Brittannicus Maximius Germanicus Maximis pontifex maximus tribunicia potestate XVI imperator III consol IIII Pater Patriae and Iulia Augusta Pia Felix Mother of the Augustus and the Camp and the Senate and the Fatherland, the city of Thamugadi completed the work of enclosing the entrance to the fountain with a bronze gate and the decorating the colonnades  with trees and paintings and the doors and the areas in front of the temples having been opened up into the same colonnades likewise the work of the street to the baths as far as the interior by the decree of the decuriones"	
546	Mitford 00172	"Could not find transcription on EDCS

MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/545.jpg			Image				
205	CIL 06 02149	"Transcription from EDCS
Publication:  CIL 06, 02149 (p 3295, 3826) = CIL 15, 07125"				post 195											JD	Rome	Italy	http://web3.forest.usf.edu/main/other/severan/jdi/images/204.jpg			Translation		Iuliae Au/g(ustae) dominae / matri cas(trorum) / it(us) im(m)unis	"To Julia Augusta, Mistress, Mother of the Camp"	
295	CIL 08 12006 (p 2397)	"EDCS addition; not in Kettenhoffen

MW"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/294.jpg			Translation		[Pr]o salute Imp(eratoris) Caes(aris) divi Septimi Severi [P]ii Ara[b(ici)] Adiabe[nic]i Parthici maximi Britt[ann]ici maximi fil(ii) divi M(arci) Antonini Pii Germanici Sarmatici nepot(is) divi Antonini Pii / pronepot(is) divi Hadriani abnep(otis) divi Traiani Parthici et divi Nervae adnepot(is) M(arci) Aureli Antonini Pii Felicis principis iuventutis Augusti / Parthici maximi Brittan[ni]ci max(imi) trib(unicia) potest(ate) XV imp(eratoris) III co(n)s(ulis) III p(atris) p(atriae) et Iuliae Domnae Augustae Piae Felicis matris Aug(usti) et castrorum et senatus totiusq(ue) domus divinae / P(ublius) Opstorius Saturninus fl(amen) p(erpetuus) sac(erdos) Merc(uri) cum patriae suae Vazitanae triplicata summa fl(amonii) p(erpetui) HS III m(ilia) n(ummum) aedem Mercurio Sobrio pollicitus fuisset ampliata liberalitate eandem aedem / cum pronao et ara fecit et ob dedicat(ionem) {a}epulum et gymnasium ded[it lo]c(us) dat(us) d(ecreto) d(ecurionum) idem iam ant(e) hoc ob honorem XI pr(imatus) aed[e]m Aesculapio deo promissam ba{s}sil(icam) coherent(am) multiplicata pec(unia) fecit		
184	CIL 03 13805	"EDCS cites this as CIL 03, 13805 = IMS-02, 00056"									M Anton(ius)? Ponticus						"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/183.jpg			Translation		] / [pro sal(ute) Imp(eratoris) Caes(aris)] / [M(arci) Aur(eli) Antonini] / [Pii Aug(usti) F]elicis Par/[thici] Maximi Brit/[ann(ici)] Max(imi) Ger(manici) Max(imi) / [et Iul]iae Domnae / [Aug(ustae) m]atri(!) Aug(usti) et cas(trorum) / M(arcus) Anton(ius) Ponticus / dec(urio) flamen m(unicipii) A(eli) V(iminaci) / ob honor(em) flamon(ii) / ex libris L		
33	AE 1933 00124	"p. 114 D. Detschew A. Sofia
cf. pg 32-33 of AE 1933 for province and location, abbreviations for the original publication"				213											"LSS, JD, Mater castrorum,"			http://web3.forest.usf.edu/main/other/severan/jdi/images/32.jpg			ILL		[________]____ ________ _ _________ _______ | ___________ ________ ________ ___ _________ | EINOY _________ ________ [___ _______ _____]|_ ________ ______ _____Ω_ ___ ___ _________ _____ [_______ ___ ____]|__ ___ __Ω____ ________ ___ _____ _________ ___ _____ _Ω[_____] [___ ___ _____ ___]|______Ω_ ____________ ______ ___________ _Ω ___ __ ___ _________ __ _______ ___ _____ ____________ __	"(holy?) Caesar Lucius Septimius Severus Adiabenicus Parthicus Maximus and Imperator ... of eionou Augustus Sebastos... of Augusta Mother of the Caesars and of the whole household and of the eternal ... and the holy senate and the house Ro...
the empress mater castrorum, and of the senate ..."	
73	BCTH 1912 p.349 (3 of 7)	"This is the third of seven dedications that were examined here.

Les sept dédicaces à Hercule que je viens de transcrire nous font
connaître une famille dont les différents membres étaient déjà men-
tionnés dans des inscriptions insérées au VIIIe volume du Corpus,
mais sans qu'un rapprochement eût été fait entre eux.
Le père figure au n° 18065, dans une liste de centurions, dressée
en 162 à cette date, il était pilus prior ou posterior de la huitième
cohorte de la légion III' Auguste. Au n° 27À1, qui, ainsi qu'on va
le voir, se place approximativement en l'année 202, un fragment
de dédicace cite les trois fils et leur neveu."				post 198					Publius Aelius Menecrates						"[[mater aug]] hercules, LSS, C"	"Lambaesis, Baths"	"Africa, Numidia"	http://web3.forest.usf.edu/main/other/severan/jdi/images/72.jpg			Complete		Herculi Invicto s(acrum) / pro salute et victo/ria / Impp(eratorum) Caess(arum) / L(uci) Septimi Severi / Pertinacis Pii et / M(arci) Aurel(i) Antonini / Augg(ustorum) et [[Iuliae Aug(ustae) ma]]/[[tris Aug(usti)]] / P(ublius) Aelius Menecrates / in honorem Satur/nini sororii sui/dono patr(iae) dedit	A sacrifice to Hercules Invictus for the health and victory of the Imperatores Caesares Lucius Septimius Severus Pertinax Pius and Marcus Aurelius Antoninus Augusti and Julia Augusta mother of the Augustus. Publius Aelius Menecrates gave this in honor of Saturninus (son of his sister?)	
198	CIL 06 01039	HG															"JD, C, G, LSS, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/197.jpg			Proof		]IC IMPP[eratorum] DOMI[norum] nn[ostrorum]/ [L(ucius) Septim]I SEVERI PII PERTI[nacis aug(usti) et/ M(arcus) Aur(elius) Anton]INI PII FELICIS AVG(usti) [et P(ublius)/ Septimi Getae Caes(aris)] ET IVLIA[e Aug(ustae) matris augg(ustorum) cet[	"]IC of the Imperatores our Lords Lucius Septimius Severus Pius, Pertinax, Augustus and Marcus Aurelius Antoninus Pius, Felix, Augustus and Publius Septimius Geta, Caesar and Julia Augusta, Mother of the Augusti."	
524	IGRR 03 00341 = CIG 04371																"LSS, C, G, JD"	Sagalassum	Lycia or Pamphylia	http://web3.forest.usf.edu/main/other/severan/jdi/images/523.jpg			Transcription				
450	CIL 10 07502	[SN]															"JD, LSS, municipality"			http://web3.forest.usf.edu/main/other/severan/jdi/images/449.jpg			Proof		IVLIAE DOMNAE AVG(ustae) / MATRIS CASTRORVM / IMP(eratoris) CAES(aris) L(ucii) SEPTIMI / SEVERI PERTINACIS / AVG(usti) CONIVGI / MVNICIPIVM GAVL / P(ecunia) P(ublica) D / CVRANT [e] [[//  / ]] SI / [[// ]] NO	"To Julia Domna Augusta, Mater Castrorum, spouse of Imperator Caesar Lucius Septimius Severus Pertinax Augustus, the Municipality Gaul decreed this with public money attend to... (illegible)"	
122	AE 1989 00127	"*Unsure of the translation of ex.

HG: Dated between 195 (when Julia Domna received her title) to 217 (when Caracalla was murdered)."				195-217					Caius Cipius Corinthianus and Claudia Secundina						JD	Dedication for a silver statue		http://web3.forest.usf.edu/main/other/severan/jdi/images/121.jpg			Proof		"Iuliae Aug(ustae)/ matr(i) castro(rum)/ C(aius) Cipius Corin/thianus q(uin)q(uennalis) p(er)p(etuus)/ ex argenti p(ondo) II/ d(ono) d(edit), Claudia/ Secundina/ ob dedicatio/nem dedit epu/lum et […]."	"To Julia Augusta, Mater Castrorum.  Caius Cipius Corinthianus, Quinguennali perpetuus, gave a gift of two pounds of silver, by weight, Claudia Secundina gave a feast for the dedication and […]."	
361	CIL 08 01798 = CIL 08 16466	"EDCS transcription; EDCS cites this as CIL 08, 01798 (p 939) = CIL 08, 16466 = D 00437"				211											"LSS, C, JD, decuriones"	Assuras	Africa Proconsularis	http://web3.forest.usf.edu/main/other/severan/jdi/images/360.jpg			Attention!		Divo [Se]ptimio Severo Pio Aug(usto) Arab(ico) [Ad]iab(enico) Part(hico) max(imo) [3] / et Imp(eratori) Caes(ari) M(arco) Aurelio Antonino Pio Aug(usto) Felici Part(hico) max(imo) [3] / Brit(annico) max(imo) Germ(anico) max(imo) pont(ifici) max(imo) fil(io) trib(unicia) pot(estate) XVIII imp(eratori) III / co(n)s(uli) IIII p(atri) p(atriae) proco(n)s(uli) Optimo Maximoque principi et / Iuliae Domnae Piae Felici Aug(usti) matri Aug(usti) et castrorum et senatu[s] / et patriae uxori divi [Se]veri Aug(usti) Pii col(onia) Iul(ia) Assuras devota numini / eorum d(ecreto) d(ecurionum) p(ecunia) p(ublica)		
285	CIL 08 02368 (p 951) = CIL 08 17872 = Timgad 00023 = AE 1954 00153 = Timgad 00023	"EDCS addition; not in Kettenhoffen

MW"															domus			http://web3.forest.usf.edu/main/other/severan/jdi/images/284.jpg			Image		[Imp(eratori) Caes(ari) divi M(arci)] Antonini Pii G[erman(ici) Sar]mat(ici) fil(io) divi Commod[i f]ratri divi [Antonini Pii nepoti divi Hadrian]i pro[nepoti divi Traiani] / [Parthici abnepoti di]vi Nervae adnep[oti L(ucio) Septimi]o Severo P[i]o Pertinaci Aug(usto) Ara[b(ico) Adiab(enico) Parth(ico) max(imo) pont(ifici) max(imo) trib(unicia) pot]est(ate) XI [imp(eratori) XI co(n)s(uli) III p(atri) p(atriae)] / [et Imp(eratori) Caes(ari) Imp(eratoris)] Caes(aris) L(uci) Septim[i] Sever[i Pii Pertina]cis Aug(usti) Arab(ici) Adia[b(enici) Pa]rthici max[imi filio divi M(arci) Antonini Pii Germa]nici Sa[rm]a[tici nepoti] / [divi Antonini Pi]i pro]nepoti divi Had[riani] abnepoti [divi Traiani] Parthici et d[ivi Nervae adnepoti M(arco) Aure]lio An[ton]ino P[io Augus]to / [trib(unicia) potest(ate) VI co(n)s(uli) [[[et P(ublio) Getae nobilissimo Caesari]]] <<[fortissimo] Invi[ctissimoque princi]pi>> Aug(usto) Im[p(eratoris) L(uci) Septimi Pii Pertin]acis A[ug(usti) fi]lio [princ(ipi) iuv(entutis)] et / [Iuliae Domnae August]a[e coniugi Imp(eratoris) L(uci) Septimi Severi Pii Pertina]cis Au[g(usti) mat]r[i Aug]usti [[[et Caesaris]]] <> [et castrorum et] [[[Fulviae Plautillae Aug(ustae)]]] <> [M(arci) Aureli Anto]nini [Pii Aug(usti)] [[[coniugi P(ubli) Fulvi Plautiani c(larissimi) v(iri) filiae]]] <<[fortissimi] Invi[ctissimique principis]>> [res publica coloniae Thamu]ga[d(ensium) d]evo[ta nu]mini eo[rum d(ecreto) d(ecurionum) p(ecunia) p(ublica)]		
292	CIL 08 10340 = CIL 08 22401	"EDCS addition; not in Kettenhoffen

MW"															"JD, C"			http://web3.forest.usf.edu/main/other/severan/jdi/images/291.jpg			Translation		Imp(eratori) Caes(ari) M(arco) Aure/lio Severo Antonino P(io) / F(elici) Aug(usto) divi Sept(imi) Severi Pii / Arabici Adiab(enici) Part(hici) m(aximi) Brit(annici) m(aximi) / Aug(usti) et Iuliae Dom(nae) Aug(usti) mat/ris castr(orum) et senat(us) et pa/triae filio divi M(arci) Antonini Pii / Ger(manici) Sar(matici) nep(oti) divi Antonini Pii / pronep(oti) divi Hadr(iani) adnep(oti) / divi Trai(ani) Part(hici) et divi Ner/vae abnep(oti) Part(hico) m(aximo) Brit(annico) Germ(anico) / p(ontifici) m(aximo) tr(ibunicia) p(otestate) XVIII imp(eratori) III co(n)s(uli) / IIII p(atri) p(atriae) proco(n)s(uli) r(es) p(ublica) Sitifensi/um Ner(viana) Antoninianor(um) mil(iarium) / constit(uit) / I		
420	CIL 08 18253	"Transcription from EDCS.

HG"															"LSS, C, JD, G, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/419.jpg			Translation		L(ucio) Septimio Seve]ro Pio Perti(naci) Aug(usto) / [3 M(arco) Aureli]o Antonino Aug(usto) / [[[3 matri Aug(usti) et Caes(aris)]]] et castror(um) / [3 quor]um nom(ina) sub[s(cripta)] sunt / [3] C(aius) Cassius Pudens / [3] M(arcus) Galerius Silvan(u)s / [3 H]elvidius Rogatianus / [		
9	D 09097 = AE 1902 00010 = AE 1902 00009 = AE 1902  00147 = AE 1902 00225	Dated by the consulship of Tib. Clus Severus  and C. Aufidius Victorinus.  It appears that Geta’s names have been removed in favor of Caracalla’s Britannicus Maximus titles				200 /post 213					collegium of veterans						"military, domus, collegium, mater avg[g], mater castrorum, veterans, LSS, C, JD"	Lambaesis (Algeria)	"Africa, Numidia"	http://web3.forest.usf.edu/main/other/severan/jdi/images/8.jpg			Complete		IMP(eratoribus) CAESS(aribus) L(ucio) SEPTIMIO SEVERO PIO PERTINACI ARAB(ico) ADIAB(enico) ET M(arco) / AURELIO ANTONINO BRITANNICO MAXIMO AUGG(ustis) ET IULIAE AUG(ustae) / MATRI AUG(usti) N(ostri) ET CAST(orum) DEDIC(ante) Q(uinto) ANICIO FAUSTO CONSULARI ARMORUM / CUSTODES OB SOLEMNITATEM DECREVERUNT EX ARCA SUA VETERANIS QUI DE EODEM COLLEGIO DIMITTENTUR/ ANULARI N(ummum) SINGULIS |(denarios) MILLENOS ET QUINGENOS ET qui ad uberiorem locum se transtulerint singulis |(denarios) millenos // Pomponius Privatus / Iulius Saturninus / Flavius Donatus / Claudius Secundus / Sertorius Felicianus / Sallustius Saturninus / Mattius Castus // Valerius Felix / Antistius Saturus / Umbrius Felix / Tonneius Certus / Valerius Honoratus / Iul(ius) Crescentianus / Titienius Pius // Caecilius Rogatus / Baebius Speratus / Maevius Candidus / Coponius Crescens / Tannonius Victor / Caelius Fortunat(us) / Papinius Salvius // Marius Domitian(us) / Claudius Rogatus / Pescennius Primus / Pescenn(ius) Thevestinus / Figilius Felix / Annius Victor / Ammius Iucundus // Iulius Quintianus / Sittius Sittianus / Iulius Asper / Val(erius) Terentian(us) / Fullonius Paulus / Valerius Felix / Areius Saturn(inus) // Iulius Victor / Sallustius Victor / Aelius Donatus / Iulius Romanus / Fabius Saturnin(us) / P(ublius) Marcius Marcel(lus) / Bl(a)esius Rufus // Vatinius Fabian(us) / Porcius Cirrenian(us) / Aemil(ius) Macrinus / Sextil(ius) Secundus / Caesenn(i)us Alexand(er) / Percennius Donat(us) / Iul(ius) Vitalis // Fabius Nampulus / Granius Geminus / Calicius Ianuar(ius) / Valer(ius) Saturnin(us) / Pinarius Maximus / Iul(ius) Fundanius / Egnatius Bonosus // Iul(ius) Andromac(h)us / Etereius Primus / Cornel(ius) Marinus / Ancari(us) Vitalis / Annius Martial(is) / Lartidi(us) Emerit(us) / dedic(atum) Severo et Victo(rino)	"To the Imperatores Caesares Lucius Septimius Severus Pius Pertinax Arabicus Adiabenicus and Marcus Aurelius Antoninus Britannicus Maximus, Augusti, and to Julia Augusta, mother of our Augustus and the camp. By the decree of Quintus Anicius Faustus, consul of the weapons, the Custodes, for the sake of solemnity, decreed a stipend of 1500 denarii,from their treasury, to the veterans who were sent from the same collegium, and who shall have moved themselves to a wealthier place, 1000 denarii each. Pomponius Privatus, Iulius Saturninus, Flavius Donatus, Claudius Secundus, Sertorius Felicianus, Sallustius Saturninus, Mattius Castus, Valerius Felix, Antistius Saturus, Umbrius Felix, Tonneius Certus, Valerius Honoratus, Iulius Crescentianus, Titienius Pius, Caecilius Rogatus, Baebius Speratus, Maevius Candidus,  Coponius Crescens, Tannonius Victor, Caelius Fortunatus, Papinius Salvius, Marius Domitianus, Claudius Rogatus, Pescennius Primus, Pescennius Thevestinus, Figilius Felix, Annius Victor, Ammius Iucundus, Iulius Quintianus, Sittius Sittianus, Iulius Asper, Valerius Terentianus, Fullonius Paulus, Valerius Felix, Areius Saturninus, Iulius Victor, Sallustius Victor, Aelius Donatus, Iulius Romanus, Fabius Saturninus, Publius Marcius, Marcellus Blaesius, Rufus Vatinius Fabianus,  Porcius Cirrenianus, Aemilius Macrinus, Sextilius Secundus, Caesennius Alexander, Percennius Donatus, Iulius Vitalis,Fabius Nampulus, Granius Geminus, Calicius Ianuarius, Valerius) Saturninus, Pinarius Maximus, Iulius Fundanius,Egnatius Bonosus, Iulius Andromachus, Etereius Primus, Cornelius Marinus, Ancarius Vitalis, Annius Martialis, Lartidius Emeritus. Dedicated by Severus and Victorinus"	
